Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
dr. earl a. neil,1,1,0.00%,100.00%,0:00:22,0
dr. earl a. neilhome and away,1,1,0.00%,100.00%,0:00:10,0
drama bulletin,1,1,0.00%,0.00%,0:20:19,11
drew miller,1,1,0.00%,100.00%,0:00:39,0
druid robwe,1,1,0.00%,100.00%,0:00:03,0
druids circle,1,1,0.00%,100.00%,0:00:06,0
drunk,1,1,0.00%,100.00%,0:02:55,1
duax,1,1,0.00%,100.00%,0:02:01,0
duck,1,2,0.00%,50.00%,0:00:21,0
ducks,1,1,0.00%,100.00%,0:00:38,0
dump,1,2,0.00%,100.00%,0:04:10,8
duncan stewart,1,6,0.00%,16.67%,0:02:01,0
dunham,1,2,0.00%,50.00%,0:00:53,0
dunning,1,1,100.00%,0.00%,0:00:00,0
dunniway,1,1,100.00%,0.00%,0:00:00,0
duwamish,1,1,0.00%,100.00%,0:00:25,0
dylan,1,1,0.00%,100.00%,0:01:14,0
e-1145,1,1,0.00%,100.00%,0:00:11,0
E.A. Bayne,1,1,0.00%,100.00%,0:00:56,0
eagan,1,1,0.00%,100.00%,0:00:27,0
eagle,1,1,0.00%,100.00%,0:00:34,0
Earhart Fellowship,1,2,100.00%,50.00%,0:00:19,0
Earhart Foundation,1,2,0.00%,50.00%,0:01:21,0
earl,1,6,100.00%,0.00%,0:01:02,4
earl a neil,1,1,0.00%,100.00%,0:00:30,0
Earl A. Neil,1,5,0.00%,20.00%,0:01:43,1
Earl Neil,1,1,0.00%,100.00%,0:02:29,0
earl neill,1,1,0.00%,100.00%,0:00:08,0
Earth week,1,4,0.00%,25.00%,0:04:49,0
Earth Week,1,1,0.00%,100.00%,0:00:15,0
earthday,1,1,0.00%,100.00%,0:00:05,0
Earthweek,1,1,0.00%,100.00%,0:00:05,0
easter,1,1,0.00%,100.00%,0:03:36,0
ebans room,1,1,0.00%,100.00%,0:00:04,0
ebony guidelines,1,1,100.00%,0.00%,0:00:00,0
ebony soap,1,1,0.00%,100.00%,0:02:11,2
echo pass,1,2,0.00%,0.00%,0:00:03,1
eclipse,1,1,0.00%,100.00%,0:00:26,0
eco feminism,1,2,0.00%,50.00%,0:01:26,1
economics department,1,2,100.00%,0.00%,0:00:13,0
ed,1,2,0.00%,0.00%,0:04:42,3
Ed Buchwald,1,1,0.00%,100.00%,0:01:38,2
ed sostek,1,1,100.00%,0.00%,0:00:00,0
eden,1,1,0.00%,100.00%,0:00:34,0
edith garrison,1,2,0.00%,50.00%,0:05:37,0
edith garrison 1932,1,2,0.00%,100.00%,0:00:58,0
Edith Garrison 1932 scholarship 1992,1,1,0.00%,100.00%,0:00:22,0
edith garrison Reynolds,1,2,100.00%,50.00%,0:00:26,0
edith griffith,1,1,0.00%,100.00%,0:11:16,0
Edmond bacon,1,2,0.00%,50.00%,0:01:49,0
edmund montgomery,1,2,0.00%,50.00%,0:01:06,1
edmund pellegrino,1,1,0.00%,100.00%,0:03:47,0
edna hong,1,2,0.00%,0.00%,0:00:31,1
educating across cultures,1,1,100.00%,0.00%,0:00:00,0
educating mcgrew,1,1,100.00%,0.00%,0:00:00,0
education and empowerment,1,2,0.00%,0.00%,0:01:12,1
education curriculum,1,1,0.00%,100.00%,0:00:24,0
Education Curriculum Commitee,1,1,0.00%,100.00%,0:00:09,0
Education Curriculum Committee,1,11,0.00%,0.00%,0:07:22,2
Education of California between 1916-1940,1,1,100.00%,0.00%,0:00:00,0
educational television,1,3,0.00%,33.33%,0:14:42,0
Educational television Minnesota Private Colleges,1,3,0.00%,33.33%,0:09:41,0
edward fath,1,1,0.00%,100.00%,0:00:16,0
edward williams,1,1,0.00%,100.00%,0:15:19,0
edwards podium,1,1,0.00%,100.00%,0:00:09,0
edwards portrait,1,2,0.00%,50.00%,0:03:19,0
edwards schiller,1,1,0.00%,100.00%,0:00:18,0
edwards welcome speech,1,1,0.00%,100.00%,0:00:30,0
"edwards, robert",1,2,0.00%,50.00%,0:04:52,2
eguchi,1,1,0.00%,100.00%,0:00:08,0
ehibit goodsell,1,1,0.00%,100.00%,0:00:06,0
eiler,1,1,0.00%,100.00%,0:17:06,0
Eiler Hendrickson,1,2,0.00%,50.00%,0:00:52,1
Eiler Henricksen,1,2,0.00%,100.00%,0:00:32,0
Einar,1,3,100.00%,33.33%,0:01:44,0
eisenhuth,1,2,0.00%,50.00%,0:22:31,0
elaine rand,1,1,0.00%,100.00%,0:00:48,0
ele hansen cross country,1,2,100.00%,0.00%,0:00:08,0
ele hanson,1,1,0.00%,100.00%,0:00:44,0
ele hensen,1,1,0.00%,100.00%,0:00:05,0
eleanor zelliot,1,6,0.00%,16.67%,0:02:18,1
Eleanor Zelliot,1,1,0.00%,100.00%,0:03:43,4
eleanore hansen,1,2,0.00%,50.00%,0:00:16,0
eleanore hanson,1,1,0.00%,100.00%,0:00:20,0
election,1,1,0.00%,100.00%,0:00:27,0
elementary students,1,1,0.00%,100.00%,0:00:24,0
Elements of Giving,1,1,100.00%,0.00%,0:00:00,0
elephant,1,2,0.00%,50.00%,0:02:09,1
eli hansen,1,2,0.00%,50.00%,0:03:32,3
elijah stearns,1,1,0.00%,100.00%,0:00:11,0
Eliot Friedson,1,1,0.00%,100.00%,0:01:24,0
Elizabeth associate dean,1,1,0.00%,100.00%,0:02:22,0
Elizabeth Cowling,1,4,0.00%,25.00%,0:03:42,4
elizabeth luedke,1,4,100.00%,0.00%,0:01:14,0
Elizabeth Nason,1,2,0.00%,0.00%,0:26:58,8
elizabeth qualey,1,1,100.00%,0.00%,0:00:00,0
elizabeth wallace,1,1,0.00%,100.00%,0:00:52,0
elli hansen,1,1,0.00%,100.00%,0:00:11,0
ellie hansen,1,1,0.00%,100.00%,0:00:14,0
elm,1,2,0.00%,50.00%,0:17:58,0
elm court,1,3,0.00%,33.33%,0:00:28,0
eloise cadman,1,1,0.00%,100.00%,0:00:10,0
Elon Harold Ross,1,1,0.00%,100.00%,0:00:06,0
Elon Ross,1,2,100.00%,0.00%,0:02:41,3
elson,1,1,0.00%,100.00%,0:03:22,0
Elveton,1,2,0.00%,50.00%,0:14:10,5
Emannuelle,1,1,0.00%,100.00%,0:00:12,0
Emanuelle,1,1,0.00%,100.00%,0:00:46,0
Emily Barr,1,3,100.00%,0.00%,0:00:17,0
emily brown,1,2,0.00%,100.00%,0:00:59,0
emily clark brown,1,1,0.00%,100.00%,0:00:40,0
emily cohen,1,1,0.00%,100.00%,0:00:32,0
Emmanuelle,1,2,100.00%,0.00%,0:00:07,0
endowed chairs,1,1,0.00%,0.00%,0:02:07,3
endowment data,1,4,100.00%,50.00%,0:00:21,0
energy,1,5,0.00%,20.00%,0:20:11,2
engineering,1,1,0.00%,100.00%,0:01:41,0
english,1,5,0.00%,40.00%,0:01:28,2
English,1,2,100.00%,50.00%,0:00:17,0
enid henry,1,1,100.00%,0.00%,0:00:00,0
enkema,1,1,100.00%,0.00%,0:00:00,0
enrollment,1,2,0.00%,100.00%,0:25:39,0
ent' 53,1,1,0.00%,100.00%,0:00:44,0
entertainment,1,2,0.00%,50.00%,0:14:01,1
ENTS,1,10,0.00%,10.00%,0:43:51,0
environmental impact,1,1,100.00%,0.00%,0:00:00,0
environmental studies program,1,2,0.00%,50.00%,0:00:47,0
environtmental studies,1,1,0.00%,100.00%,0:00:08,0
epidemic,1,2,100.00%,0.00%,0:00:54,0
equestrian club,1,1,0.00%,100.00%,0:00:08,0
Erin Keyes,1,1,0.00%,100.00%,0:04:24,3
Erling Larsen,1,1,0.00%,0.00%,0:00:52,1
esaki,1,1,0.00%,100.00%,0:00:09,0
eshleman,1,1,100.00%,0.00%,0:00:00,0
eslinger clinton,1,2,0.00%,50.00%,0:02:11,0
esther,1,1,0.00%,100.00%,0:09:16,0
esther stacy,1,2,0.00%,50.00%,0:03:00,0
eugene power,1,1,0.00%,100.00%,0:20:49,2
european misc,1,1,100.00%,0.00%,0:00:00,0
evans bridge,1,4,0.00%,0.00%,0:01:14,6
evans construction,1,2,0.00%,50.00%,0:00:49,4
Evans Dining Hall,1,1,0.00%,100.00%,0:03:48,4
evans gridley,1,5,0.00%,20.00%,0:01:28,3
evans ground,1,1,100.00%,0.00%,0:00:00,0
evans room,1,1,0.00%,0.00%,0:00:18,1
evelyn anderson,1,2,0.00%,50.00%,0:01:54,2
event,1,3,100.00%,0.00%,0:02:08,0
event programs tickets,1,1,0.00%,100.00%,0:01:16,1
events,1,1,0.00%,100.00%,0:33:20,12
Events 1916,1,2,100.00%,0.00%,0:00:16,0
exam,1,1,0.00%,0.00%,0:00:47,4
exercise,1,2,0.00%,50.00%,0:00:13,0
exhibit goodsell,1,1,0.00%,100.00%,0:00:14,0
exhibits,1,1,0.00%,100.00%,0:00:16,0
experimental,1,3,0.00%,33.33%,0:00:19,2
experimental theater board,1,1,0.00%,100.00%,0:00:05,0
experimental theatre board,1,1,0.00%,100.00%,0:00:05,0
extremities,1,1,0.00%,100.00%,0:00:14,0
fabeetz,1,1,0.00%,100.00%,0:00:19,0
fabric of our campus,1,1,0.00%,100.00%,0:00:07,0
fabro,1,1,100.00%,0.00%,0:00:00,0
FAC,1,4,0.00%,25.00%,0:10:31,1
facculty meeting,1,1,0.00%,100.00%,0:00:06,0
face book,1,3,100.00%,0.00%,0:00:16,0
facebook,1,1,0.00%,100.00%,0:02:33,0
facilites building photos,1,1,0.00%,100.00%,0:00:27,0
facilities,1,3,100.00%,0.00%,0:03:08,0
facts,1,1,0.00%,0.00%,0:00:55,6
facts for frosh,1,2,0.00%,50.00%,0:00:19,0
Faculty,1,1,0.00%,0.00%,0:03:34,4
Faculty advisory,1,1,0.00%,100.00%,0:06:15,0
Faculty advisory committee,1,10,100.00%,10.00%,0:06:02,0
Faculty affairs Committee,1,3,0.00%,66.67%,0:01:34,0
Faculty Affairs Committee,1,1,100.00%,0.00%,0:00:00,0
Faculty affairs Martha,1,1,0.00%,100.00%,0:00:08,0
faculty and staff scholarship,1,1,0.00%,100.00%,0:00:36,0
faculty and staff scholarship celebration,1,1,0.00%,100.00%,0:00:29,0
faculty book,1,1,0.00%,100.00%,0:00:17,0
faculty breakfast,1,1,0.00%,100.00%,0:02:03,4
faculty building,1,1,0.00%,100.00%,0:00:36,0
faculty committee,1,3,0.00%,33.33%,0:27:49,0
faculty executive committee,1,3,0.00%,66.67%,0:09:34,0
faculty feature,1,1,0.00%,100.00%,0:01:12,0
faculty group portrait,1,1,0.00%,0.00%,0:01:04,3
faculty handbook,1,2,0.00%,50.00%,0:00:49,0
faculty meetings,1,2,100.00%,0.00%,0:00:05,0
faculty satff scholarship,1,1,0.00%,100.00%,0:00:06,0
faculty staff,1,1,0.00%,100.00%,0:01:29,0
faculty zoobook,1,2,0.00%,50.00%,0:11:07,0
fairbank,1,3,0.00%,33.33%,0:00:53,0
fall,1,8,0.00%,37.50%,0:02:42,2
fall class,1,3,0.00%,33.33%,0:00:40,2
fall of the house of usher,1,1,100.00%,0.00%,0:00:00,0
fantasticks,1,4,0.00%,25.00%,0:01:32,2
faribault state school,1,2,0.00%,0.00%,0:01:47,1
Farm land,1,1,0.00%,100.00%,0:00:22,0
farm olaf,1,1,0.00%,100.00%,0:00:09,0
farm st olaf,1,1,0.00%,100.00%,0:00:09,0
Farm surrounding,1,1,0.00%,100.00%,0:00:05,0
farming,1,1,0.00%,100.00%,0:00:31,0
farmington,1,1,0.00%,100.00%,0:00:26,0
farrel,1,1,0.00%,0.00%,0:00:39,1
faustus,1,1,0.00%,0.00%,0:07:46,4
FBS seminar,1,2,0.00%,50.00%,0:00:33,0
feast,1,2,0.00%,50.00%,0:00:12,0
federalist,1,1,0.00%,100.00%,0:02:40,0
Federalist,1,1,100.00%,0.00%,0:00:00,0
felix,1,1,0.00%,100.00%,0:00:27,2
fellowship,1,1,0.00%,100.00%,0:00:35,0
femsex,1,1,0.00%,100.00%,0:00:08,0
Femsex,1,2,0.00%,50.00%,0:04:15,0
fenchow,1,1,0.00%,0.00%,0:00:24,1
fete boat,1,1,0.00%,100.00%,0:00:24,0
fete costume,1,1,100.00%,0.00%,0:00:00,0
fete greek,1,2,0.00%,50.00%,0:01:17,12
fete trojan,1,2,0.00%,50.00%,0:00:54,1
fete viking,1,2,0.00%,50.00%,0:00:12,0
fick,1,1,0.00%,100.00%,0:00:16,0
field and scream,1,1,100.00%,0.00%,0:00:00,0
field day program,1,1,0.00%,100.00%,0:00:14,0
field hockey photos,1,1,0.00%,100.00%,0:00:13,0
fielstad,1,1,0.00%,100.00%,0:00:17,0
Fifield,1,1,100.00%,0.00%,0:00:00,0
film,1,2,0.00%,0.00%,0:29:50,18
FILM,1,5,0.00%,20.00%,0:09:58,1
final,1,3,100.00%,0.00%,0:00:16,1
final arboretum,1,1,100.00%,0.00%,0:00:00,0
final nason speech,1,1,0.00%,100.00%,0:00:18,0
final report arboretum,1,1,100.00%,0.00%,0:00:00,0
final report of the arb,1,2,0.00%,50.00%,0:09:41,0
Final Speech from President John Nason,1,1,0.00%,100.00%,0:00:41,0
finals,1,2,0.00%,50.00%,0:00:11,0
financial aid,1,1,0.00%,100.00%,0:05:40,1
financial aid committee,1,3,0.00%,33.33%,0:05:50,0
financial aid future,1,1,0.00%,100.00%,0:01:00,0
financial audit,1,2,100.00%,0.00%,0:00:07,0
financial Farm,1,1,0.00%,100.00%,0:08:47,1
financial statement audit comliance,1,1,0.00%,100.00%,0:00:06,0
finding common ground,1,1,0.00%,100.00%,0:17:38,0
fine printing,1,1,0.00%,100.00%,0:00:16,0
finholt,1,4,0.00%,25.00%,0:01:45,0
fire safety,1,4,0.00%,50.00%,0:06:28,0
fire safety report,1,2,0.00%,50.00%,0:00:21,0
fire willis,1,3,100.00%,0.00%,0:00:16,0
firenze,1,1,0.00%,100.00%,0:00:07,0
firenze chain map,1,1,0.00%,100.00%,0:00:08,0
first 100 years,1,1,0.00%,100.00%,0:00:35,0
first 50 years,1,1,0.00%,100.00%,0:05:26,0
first 80 years,1,4,100.00%,0.00%,0:01:37,0
first african american,1,2,0.00%,50.00%,0:02:12,0
First Bank Systems seminar,1,2,0.00%,50.00%,0:00:18,0
first century,1,1,0.00%,100.00%,0:00:21,0
first century carleton,1,1,0.00%,100.00%,0:05:39,2
first chicago,1,1,100.00%,0.00%,0:00:00,0
first class,1,1,0.00%,100.00%,0:00:46,0
first day of class,1,1,0.00%,100.00%,0:00:33,0
first sex,1,1,0.00%,100.00%,0:08:39,0
first track,1,2,0.00%,50.00%,0:00:32,1
first week,1,1,0.00%,100.00%,0:01:38,1
fischer,1,2,0.00%,50.00%,0:00:11,0
FISH,1,1,0.00%,100.00%,0:01:07,0
fish house,1,1,0.00%,100.00%,0:00:22,0
flagpole,1,1,0.00%,0.00%,0:04:52,4
flesh,1,1,0.00%,100.00%,0:00:20,0
fletcher,1,1,0.00%,100.00%,0:01:01,0
flint,1,1,0.00%,100.00%,0:00:18,0
Flint,1,2,0.00%,50.00%,0:00:12,0
flood canon river,1,1,100.00%,0.00%,0:00:00,0
floral,1,1,0.00%,0.00%,0:02:20,2
florida,1,6,0.00%,16.67%,0:31:19,3
"Folder .011: Washington Ball, 1928/29",1,1,0.00%,100.00%,0:00:19,3
folk music,1,2,0.00%,100.00%,0:01:17,0
folk singing,1,1,0.00%,100.00%,0:00:19,0
food service staff,1,2,0.00%,50.00%,0:03:28,0
food service surbey,1,2,0.00%,100.00%,0:00:12,0
foot,1,1,0.00%,100.00%,0:00:17,0
foot -football,1,1,0.00%,100.00%,0:00:48,0
Football,1,1,0.00%,100.00%,0:00:51,0
football 1920,1,4,0.00%,50.00%,0:00:49,1
football augsburg,1,1,100.00%,0.00%,0:00:00,0
football bonfire,1,4,0.00%,25.00%,0:02:48,2
football captains,1,5,100.00%,0.00%,0:07:34,3
football goat,1,5,0.00%,20.00%,0:15:34,0
football highlights,1,1,0.00%,100.00%,0:02:26,0
football team by goalpost,1,3,0.00%,33.33%,0:06:48,1
football university of Chicago,1,1,0.00%,100.00%,0:00:12,0
footballl 1992,1,1,0.00%,100.00%,0:00:04,0
forbes hays,1,1,100.00%,0.00%,0:00:00,0
foreign,1,2,0.00%,50.00%,0:02:18,5
Foreign student CARLETON,1,4,0.00%,0.00%,0:01:42,4
forest henry,1,1,0.00%,100.00%,0:00:04,0
Forestry,1,1,0.00%,100.00%,0:00:28,0
forrest henry,1,1,100.00%,0.00%,0:00:00,0
fortieth anniversary,1,1,0.00%,100.00%,0:00:32,0
forum,1,2,0.00%,0.00%,0:01:00,1
forum: what to look for in college,1,1,0.00%,100.00%,0:00:06,0
fossil,1,1,0.00%,0.00%,0:19:15,3
fossum,1,1,0.00%,100.00%,0:20:36,0
foundational support,1,1,0.00%,100.00%,0:00:05,0
Founders Court,1,4,0.00%,25.00%,0:17:13,0
founders day,1,1,0.00%,100.00%,0:00:25,0
fountain,1,2,0.00%,50.00%,0:00:25,0
four women and a man,1,2,0.00%,100.00%,0:07:03,4
four women posed in costume,1,4,0.00%,50.00%,0:30:24,0
fourshadow a cappella,1,3,0.00%,33.33%,0:22:24,0
fran,1,1,0.00%,100.00%,0:00:58,0
fran williams,1,1,0.00%,100.00%,0:00:28,0
Franc Cousens Gage,1,1,100.00%,0.00%,0:00:00,0
france,1,2,0.00%,50.00%,0:02:25,1
france claims carleton students,1,1,0.00%,100.00%,0:12:50,3
Frances Cousens,1,1,0.00%,100.00%,0:00:29,0
frances densmore,1,1,0.00%,100.00%,0:00:08,0
francis,1,1,0.00%,100.00%,0:01:01,0
francis atkins,1,1,0.00%,100.00%,0:01:14,0
francis densmore,1,1,100.00%,0.00%,0:00:00,0
francis xavier,1,2,0.00%,50.00%,0:00:34,0
frank shigamora,1,1,0.00%,100.00%,0:00:13,0
frank shigemura,1,1,0.00%,100.00%,0:00:05,0
frank shigumora,1,1,0.00%,100.00%,0:00:07,0
frank stiers,1,1,100.00%,0.00%,0:00:00,0
frank wright,1,1,0.00%,0.00%,0:00:51,1
franklin littell,1,5,0.00%,20.00%,0:04:48,0
frantisek,1,1,0.00%,100.00%,0:00:17,0
franwilliams,1,1,0.00%,100.00%,0:00:05,0
fred b. hill,1,1,0.00%,100.00%,0:00:38,0
Fred Easter,1,2,0.00%,50.00%,0:02:37,0
fred hagstrom,1,2,0.00%,50.00%,0:00:46,0
fred hegstrom,1,1,100.00%,0.00%,0:00:00,0
fred hegstron,1,1,0.00%,100.00%,0:00:04,0
fred rogers,1,5,100.00%,0.00%,0:02:00,2
Fred ROgers,1,1,0.00%,100.00%,0:01:32,0
frederick d stratton,1,5,0.00%,20.00%,0:38:11,1
frederick w greve,1,1,0.00%,100.00%,0:00:13,0
free,1,2,0.00%,0.00%,0:00:08,1
free speech,1,2,100.00%,0.00%,0:00:16,0
freeberg,1,2,0.00%,50.00%,0:13:37,0
freeburg,1,4,0.00%,50.00%,0:04:23,0
freedom singers,1,1,0.00%,100.00%,0:00:18,0
french cinema,1,1,100.00%,0.00%,0:00:00,0
french department,1,1,0.00%,100.00%,0:00:27,0
Freshman hazing,1,1,0.00%,100.00%,0:00:27,0
freshman honors,1,1,0.00%,100.00%,0:00:17,0
freshman traditions,1,1,0.00%,100.00%,0:08:50,0
freshman tradtions,1,1,0.00%,100.00%,0:00:07,0
freshman vengeance,1,3,0.00%,33.33%,0:40:30,6
freshman week,1,1,0.00%,100.00%,0:00:23,0
freshmen traditions,1,1,0.00%,100.00%,0:04:03,0
friday flower,1,4,0.00%,25.00%,0:08:08,2
friends,1,2,0.00%,50.00%,0:01:32,1
Frisbee,1,4,0.00%,25.00%,0:01:50,1
frisbee toss,1,4,0.00%,0.00%,0:01:54,3
Fukuoka,1,1,0.00%,100.00%,0:00:09,0
fuller,1,1,0.00%,100.00%,0:03:35,1
fundraising,1,5,0.00%,20.00%,0:02:11,0
fure-slocuk,1,1,0.00%,100.00%,0:00:04,0
fure-slocum,1,2,0.00%,50.00%,0:00:25,0
fustus,1,1,0.00%,100.00%,0:00:03,0
gag,1,2,0.00%,50.00%,0:00:10,0
gage frances,1,1,0.00%,100.00%,0:00:45,0
galbraith,1,4,0.00%,25.00%,0:01:11,0
galdeen,1,1,0.00%,100.00%,0:28:28,1
gale,1,1,0.00%,100.00%,0:02:03,1
Game Refuge,1,2,100.00%,0.00%,0:00:04,0
gandhi,1,1,0.00%,100.00%,0:00:19,0
Garbisch,1,2,100.00%,0.00%,0:01:26,0
gargoyles,1,1,0.00%,100.00%,0:00:14,0
garrison keiller,1,1,0.00%,100.00%,0:00:12,0
gary nabhan,1,1,0.00%,100.00%,0:00:53,0
Gary Vikan,1,2,0.00%,50.00%,0:01:49,4
gatriarch,1,1,0.00%,100.00%,0:00:04,0
Gay,1,4,0.00%,25.00%,0:03:09,0
gay group,1,1,100.00%,0.00%,0:00:00,0
gay liberation,1,1,0.00%,100.00%,0:00:20,0
gay student group,1,1,0.00%,100.00%,0:00:24,0
gaytriach,1,1,0.00%,100.00%,0:00:31,0
gaytriarch,1,2,0.00%,100.00%,0:02:06,0
gease,1,1,0.00%,100.00%,0:00:04,0
gees,1,1,0.00%,100.00%,0:13:25,1
gender,1,3,0.00%,33.33%,0:28:56,3
gender dormitories,1,1,0.00%,100.00%,0:00:08,0
gender dormitory,1,1,0.00%,100.00%,0:00:07,0
gender dorms,1,1,0.00%,100.00%,0:00:21,0
gender housing,1,1,100.00%,0.00%,0:00:00,0
gender leadership,1,1,100.00%,0.00%,0:00:00,0
geo,1,1,0.00%,100.00%,0:02:20,0
Geo physical survey,1,1,0.00%,100.00%,0:01:11,0
geoge soule jeopardy,1,1,0.00%,100.00%,0:00:07,0
geolog,1,4,0.00%,25.00%,0:09:29,1
geologic party,1,1,0.00%,100.00%,0:53:39,11
geological,1,1,0.00%,100.00%,0:00:28,0
Geology,1,10,100.00%,20.00%,0:23:38,2
geology spring 2008,1,1,0.00%,100.00%,0:00:14,0
Geology Students in the Field,1,1,0.00%,100.00%,0:00:16,0
geophysical,1,1,0.00%,100.00%,0:00:20,0
Geophysical survey,1,1,0.00%,100.00%,0:00:06,0
Geophysical survey of buried bedrock topography associated,1,1,0.00%,100.00%,0:00:07,0
George Field,1,4,0.00%,0.00%,0:00:43,1
George J. Stigler,1,1,0.00%,100.00%,0:00:35,0
george soule jeopardy,1,2,0.00%,100.00%,0:01:09,0
George Tinker,1,3,0.00%,33.33%,0:00:46,0
george will,1,5,0.00%,20.00%,0:27:59,0
geothermal,1,1,100.00%,0.00%,0:00:00,0
Germaine Bree,1,1,0.00%,100.00%,0:01:07,0
german requiem,1,1,0.00%,100.00%,0:02:18,2
germany,1,1,0.00%,100.00%,0:04:28,0
getchell,1,1,100.00%,0.00%,0:00:00,0
getting to,1,3,0.00%,33.33%,0:10:53,7
ghost,1,1,0.00%,100.00%,0:01:02,0
gidley parlor,1,1,0.00%,100.00%,0:00:05,0
gifts,1,2,100.00%,0.00%,0:01:09,0
gilbert,1,1,0.00%,0.00%,0:03:42,1
gilbert and sullivan,1,2,100.00%,0.00%,0:00:38,0
gilbert sullivan,1,1,0.00%,100.00%,0:00:26,0
gillette concert,1,1,0.00%,100.00%,0:01:11,0
Gillman,1,1,0.00%,100.00%,0:00:03,0
Gilman,1,5,100.00%,60.00%,0:04:15,1
Gilman Fund,1,1,0.00%,100.00%,0:01:12,1
gilmore,1,1,100.00%,0.00%,0:00:00,0
giraffe,1,1,0.00%,100.00%,0:00:14,0
girl cabin,1,2,0.00%,50.00%,0:09:54,7
girl's basketball,1,1,0.00%,100.00%,0:00:19,0
girl's tennis,1,1,0.00%,100.00%,0:00:06,0
girls basketball,1,1,0.00%,100.00%,0:00:10,0
girls' tennis,1,2,100.00%,0.00%,0:00:03,0
gis,1,1,0.00%,100.00%,0:00:09,0
giving,1,3,100.00%,0.00%,0:00:27,0
glass,1,1,100.00%,0.00%,0:00:00,0
glass negatives,1,2,0.00%,0.00%,0:24:18,6
glass window,1,1,100.00%,0.00%,0:00:00,0
glasser,1,1,0.00%,100.00%,0:01:07,0
gnsg,1,1,0.00%,100.00%,0:04:35,0
goat 1936,1,1,0.00%,100.00%,0:00:04,0
goat trophy st olaf,1,7,0.00%,28.57%,0:01:23,2
goat1936,1,1,0.00%,100.00%,0:00:03,0
going to class,1,3,0.00%,33.33%,0:00:21,1
golden bough,1,1,0.00%,100.00%,0:00:38,0
golden schiller,1,1,100.00%,0.00%,0:00:00,0
golden schillers,1,1,0.00%,100.00%,0:00:03,0
goldfeather,1,1,100.00%,0.00%,0:00:00,0
golf 1947,1,1,0.00%,100.00%,0:00:04,0
golf\,1,1,0.00%,100.00%,0:00:01,0
golfer,1,1,100.00%,0.00%,0:00:00,0
gondoliers,1,1,0.00%,100.00%,0:00:18,0
gonzalez,1,1,0.00%,100.00%,0:00:28,0
good,1,9,0.00%,11.11%,0:04:19,3
goodhue bigelow,1,4,100.00%,0.00%,0:01:13,0
goodhue dining,1,2,0.00%,50.00%,0:01:05,0
goodhue dining hall,1,2,0.00%,50.00%,0:01:45,0
goodhue dormitory,1,1,0.00%,100.00%,0:07:08,0
Goodhue hall,1,1,100.00%,0.00%,0:00:00,0
Goodhue horace,1,1,100.00%,0.00%,0:00:00,0
goodhue scrapbook,1,6,100.00%,0.00%,0:01:22,0
goodsell clock,1,1,0.00%,100.00%,0:01:26,1
goodsell dedication,1,2,0.00%,50.00%,0:01:58,0
goodsell drawing,1,3,0.00%,33.33%,0:05:08,4
goodsell elevation,1,1,0.00%,0.00%,0:04:40,1
goodsell men,1,2,0.00%,50.00%,0:01:09,0
goodsell opening,1,1,0.00%,100.00%,0:00:09,0
goodsell original,1,15,0.00%,6.67%,0:03:09,7
goof,1,1,0.00%,100.00%,0:01:16,0
goofy,1,1,0.00%,100.00%,0:00:07,0
goos,1,2,0.00%,50.00%,0:00:48,0
goose,1,5,0.00%,40.00%,0:03:01,0
gopher,1,1,0.00%,100.00%,0:00:09,0
gordon hall,1,1,0.00%,100.00%,0:00:38,0
Gosh,1,1,0.00%,100.00%,0:00:10,0
Goshko,1,2,100.00%,0.00%,0:00:18,0
goto,1,2,0.00%,50.00%,0:00:35,0
goul,1,1,0.00%,100.00%,0:00:15,0
gould 1959,1,1,0.00%,100.00%,0:06:09,6
gould antarctic expedition,1,2,0.00%,100.00%,0:02:28,0
gould antarctica,1,1,0.00%,100.00%,0:01:02,0
gould antartica,1,1,0.00%,100.00%,0:00:04,0
gould computer,1,2,0.00%,50.00%,0:25:10,2
gould expedition,1,2,100.00%,0.00%,0:00:30,0
Gould expedition,1,4,0.00%,25.00%,0:03:46,1
gould geolog,1,1,0.00%,100.00%,0:13:35,0
gould jeep,1,2,0.00%,50.00%,0:09:20,5
gould look,1,1,0.00%,100.00%,0:00:10,0
Gould memorial,1,2,0.00%,50.00%,0:01:39,1
Gould Memorial,1,1,0.00%,0.00%,0:02:57,7
gould peg,1,1,0.00%,100.00%,0:18:50,1
gould preach,1,2,0.00%,50.00%,0:00:30,0
gould profile,1,1,0.00%,100.00%,0:01:36,0
gould tie,1,1,0.00%,100.00%,0:00:09,1
"Gould, Bean, Gale",1,1,0.00%,0.00%,0:12:21,4
"Gould, Larry",1,1,0.00%,0.00%,0:03:33,9
government documents,1,2,0.00%,50.00%,0:00:51,0
gra,1,60,100.00%,1.67%,0:41:51,39
graduate,1,2,0.00%,50.00%,0:00:17,0
graduation,1,5,0.00%,20.00%,0:29:38,3
graffiti,1,3,0.00%,33.33%,0:00:56,1
Graffiti,1,6,100.00%,0.00%,0:08:54,0
Graham Kimble,1,1,100.00%,0.00%,0:00:00,0
grammophone,1,1,0.00%,100.00%,0:00:10,0
gramophone,1,1,0.00%,100.00%,0:00:03,0
granrud,1,1,0.00%,100.00%,0:00:51,0
